date,symbol,delta_w,adv
2020-03-05,META,-0.07990311195195247,3340657561.1190796
2020-03-05,MMM,-0.010360321884824797,554702728.7066727
2020-03-05,MNST,-0.0012087484501211963,226088849.95422363
2020-03-05,MPWR,-0.0009987810568816992,61443267.195892334
2020-03-05,MRK,-0.02720646510095677,1037351662.2219276
2020-03-05,MSCI,-0.0036161875560829977,236949048.87695312
2020-03-05,MSFT,-0.1,8585213264.071655
2020-03-05,MSI,-0.004077614952783143,199221436.07177734
2020-03-05,MTD,-0.002443634656319886,136443389.1418457
2020-03-05,MU,-0.008391164943397181,1501648333.506012
2020-03-05,NDSN,-0.0012080916148798646,44692496.89178467
2020-03-05,NEM,-0.005205351018901527,476387007.62844086
2020-03-05,NSC,-0.006788553314435889,325735625.83618164
2020-03-05,NTAP,-0.001618548994506991,132401326.33666992
2020-03-05,NXPI,-0.004692074546578706,345775507.24868774
2020-03-05,ORCL,-0.02398147388208094,489808281.3423157
2020-03-05,PAYX,-0.004018450391128434,155902946.56333923
2020-03-05,PFE,-0.025974277539327364,1139822132.4780655
2020-03-05,PG,-0.04089833794883713,911759263.218689
2020-03-05,PTC,-0.001253032969724796,52883739.096832275
2020-03-05,QCOM,-0.012941333488804009,919331929.1770935
2020-03-05,REGN,-0.007354218698229112,503228398.7487793
2020-03-05,RMD,-0.003296247915230145,82088087.65640259
2020-03-05,ROK,-0.0030646521722567854,175092057.47528076
2020-03-05,ROL,-0.0011797117864066153,42183330.27648926
2020-03-05,SNPS,-0.002993084808615872,232119791.2322998
2020-03-05,SPGI,-0.008860561993368779,426000806.68551636
2020-03-05,SWKS,-0.0024597847543037592,274580219.4580078
2020-03-05,TECH,-0.0002585769656748284,38453592.61016846
2020-03-05,TER,-0.001488761388558824,146694921.4454651
2020-03-05,TMO,-0.01691652649342744,606047862.4572754
2020-03-05,TRMB,-0.0014241481112629009,48354007.54451752
2020-03-05,TROW,-0.004006763868983476,161007940.0352478
2020-03-05,TTWO,-0.001740438739802324,269219254.0737152
2020-03-05,TXN,-0.015685074196466586,562207906.6795349
2020-03-05,TYL,-0.001814011313523193,92660001.50299072
2020-03-05,UNP,-0.015965589759657103,560993112.5518799
2020-03-05,VEEV,-0.0031993263752194486,214805455.89675903
2020-03-05,VRSK,-0.0036531661288206605,157005661.71569824
2020-03-05,VRSN,-0.003196862395338837,149977149.1821289
2020-03-05,VRTX,-0.008375407873220195,364964064.7010803
2020-03-05,ZBH,-0.003943961369738948,178723654.37485504
2020-03-05,ZBRA,-0.001662572915148966,119771296.82922363
2020-03-05,ZTS,-0.00914513378134395,336314536.5936279
2020-05-26,A,0.0034039080969930783,179563693.1312561
2020-05-26,ABT,0.02290120031219859,663464339.9734497
2020-05-26,ACN,0.016813170910549194,381683193.6592102
2020-05-26,ADBE,0.02381747120490336,920153774.9328613
2020-05-26,ADI,0.005636336724717419,247220660.54611206
2020-05-26,AKAM,0.0022102334840023684,179179678.22380066
2020-05-26,ALGN,0.002352968252024195,251759359.815979
2020-05-26,ALLE,0.0013238306987714077,71970070.13206482
2020-05-26,AMAT,0.006354171521587148,439203147.1582413
2020-05-26,AME,0.002682956409842186,114728714.59236145
2020-05-26,AMGN,0.0197542560523499,557459322.8431702
2020-05-26,AMT,0.014718200058589901,466558766.4161682
2020-05-26,AOS,0.0009865221071400576,63304661.3035202
2020-05-26,AZO,0.0036326569721041647,264868946.484375
2020-05-26,BIIB,0.007220009905405932,397834593.8796997
2020-05-26,CBOE,0.0015355335817439741,62569657.54394531
2020-05-26,CDNS,0.003170271103226741,170555308.65898132
2020-05-26,CHD,0.002463716296620065,111378479.02183533
2020-05-26,CL,0.008386223083947845,308473181.9213867
2020-05-26,CME,0.008914291279215345,295371426.864624
2020-05-26,CPAY,0.0028748341988502615,148532449.0913391
2020-05-26,CPRT,0.0006425992963437205,152675175.64353943
2020-05-26,CRM,0.02019362436233879,957556054.1564941
2020-05-26,CSCO,0.02514963947044952,930602699.0692139
2020-05-26,DHR,0.014072828538474793,467064429.28663635
2020-05-26,EBAY,0.004426956600427162,464247360.21995544
2020-05-26,EMR,0.004865488415091222,200765133.1319809
2020-05-26,ETN,0.0048187428506914366,178996661.05613708
2020-05-26,EW,0.0021167711592764964,201035455.9261322
2020-05-26,EXPE,0.0014855017253921005,273546142.66052246
2020-05-26,FDS,0.001463668906190861,67935819.06738281
2020-05-26,FFIV,0.0011738371164411827,116684628.7399292
2020-05-26,FICO,0.0014263999145995498,88577168.91479492
2020-05-26,GEN,0.0018710694979718642,109065852.95333862
2020-05-26,GILD,0.01484891981477925,983900127.5871277
2020-05-26,GPN,0.006959691640292645,276909349.47509766
2020-05-26,GRMN,0.0021609401412104345,81323911.9052887
2020-05-26,HON,0.013927040528194509,493730007.7848816
2020-05-26,HSY,0.0038615346363943858,150052252.49176025
2020-05-26,ICE,0.006919456208085552,244913564.28871155
2020-05-26,IEX,0.0016400539211094442,69377440.23742676
2020-05-26,ILMN,0.006369973070231827,332013711.75897217
2020-05-26,INCY,0.002947879721463672,150642015.32096863
2020-05-26,INTC,0.03592904060260731,1221076424.2332458
2020-05-26,INTU,0.009801980126725389,310658448.76708984
2020-05-26,ISRG,0.002758274663317643,314433997.66845703
2020-05-26,ITW,0.00725627435938596,208440917.17529297
2020-05-26,IVZ,0.0005456006127687161,65693990.62066078
2020-05-26,JKHY,0.0017663464936850568,97179373.2673645
2020-05-26,JNJ,0.056236716781693466,1018432581.2698364
2020-05-26,KDP,0.005243058400249276,81385000.5115509
2020-05-26,KEYS,0.0025808095881310273,123846130.23719788
2020-05-26,KO,0.027642674699250556,738968579.0100098
2020-05-26,LITE,0.0008659961395373646,117325510.02845764
2020-05-26,LUV,0.002351909775165388,764883313.3739471
2020-05-26,MCD,0.020032112458460365,690426089.7842407
2020-05-26,MCO,0.006525129939069237,206529842.73605347
2020-05-26,MDT,0.01827662401691111,457653765.60821533
2020-05-26,META,0.08220719399340107,4329698574.264526
2020-05-26,MMM,0.01020171250774481,477727561.23134995
2020-05-26,MNST,0.0011580054653418414,144697717.64793396
2020-05-26,MPWR,0.0012174811099474494,73791837.83569336
2020-05-26,MRK,0.027272973893213558,799389280.9619484
2020-05-26,MSCI,0.0038716804805182326,167623298.47564697
2020-05-26,MSFT,0.09999999999999998,5856999656.11496
2020-05-26,MSI,0.0034236970807384757,227204873.5923767
2020-05-26,MTD,0.0024252203516974416,104562969.73571777
2020-05-26,MU,0.0073957433002199355,984129482.0497513
2020-05-26,NDSN,0.0012941582893836144,43408629.260253906
2020-05-26,NEM,0.00671064380669248,456117167.8085327
2020-05-26,NOW,0.0018599721065882821,840194500.5302429
2020-05-26,NSC,0.00616157278584593,221309913.24005127
2020-05-26,NTAP,0.001466795818303281,75289293.26267242
2020-05-26,NXPI,0.003975037596197813,341126344.06547546
2020-05-26,ORCL,0.02484401924980833,450078291.9517517
2020-05-26,PAYX,0.003437608547310218,147314837.43667603
2020-05-26,PFE,0.028839367592588105,822458308.333561
2020-05-26,PG,0.04118295827423112,943897711.8011475
2020-05-26,PTC,0.001111009818302243,57458488.53607178
2020-05-26,QCOM,0.012577562874842274,640262887.1051788
2020-05-26,REGN,0.008414981125692932,505711351.22680664
2020-05-26,RMD,0.0031155125510579557,97895401.51748657
2020-05-26,ROK,0.003061107599266366,184115089.49890137
2020-05-26,ROL,0.0012191866919875854,57443656.28328323
2020-05-26,SNPS,0.0032980852225810045,148891108.79974365
2020-05-26,SPGI,0.009440313591508804,377685670.97052
2020-05-26,SWKS,0.002467278153941842,222236888.5822296
2020-05-26,TECH,0.0002979432116466173,101331643.35632324
2020-05-26,TER,0.0014531792039110774,126240015.36483765
2020-05-26,TMO,0.018832876881309656,492633661.77368164
2020-05-26,TRMB,0.0012083719387143246,43819616.602134705
2020-05-26,TROW,0.0037976553903189955,128669947.2076416
2020-05-26,TTWO,0.0018961207114642613,198562427.7420044
2020-05-26,TXN,0.015429036341384015,534402782.70111084
2020-05-26,TYL,0.0017958324379370324,98962267.93670654
2020-05-26,UNP,0.015441898963646557,468455848.29711914
2020-05-26,VEEV,0.0042172581711435375,200586932.38449097
2020-05-26,VRSK,0.0034818362961246364,126983863.45977783
2020-05-26,VRSN,0.0034140947816878172,124944226.3748169
2020-05-26,VRTX,0.009084259386598589,492624743.2952881
2020-05-26,ZBH,0.0033541252322079273,178084533.11966705
2020-05-26,ZBRA,0.001750715070830354,82485867.0173645
2020-05-26,ZTS,0.008585987654930051,305039687.73880005
2020-06-01,A,0.0003595578132946967,180858104.7290802
2020-06-01,ABT,-0.00020205714656267373,602830614.970398
2020-06-01,ACN,0.0007892192617497927,389025450.1739502
2020-06-01,ADBE,0.0012206685141582102,920153774.9328613
2020-06-01,ADI,-5.062447305737971e-05,227307949.584198
2020-06-01,AKAM,9.115946448460827e-05,173256721.60224915
2020-06-01,ALGN,0.00023375739167465432,239504968.535614
2020-06-01,ALLE,-6.143745626774463e-05,71970070.13206482
2020-06-01,AMAT,0.0005556214316828493,434465246.5496063
2020-06-01,AME,0.00013821582939461344,114728714.59236145
2020-06-01,AMGN,-0.0015140334977769565,538697296.1479187
2020-06-01,AMT,0.0006346672062539273,485614095.9831238
2020-06-01,AOS,7.675244851576037e-05,65776516.40701294
2020-06-01,AZO,0.0002972553093003546,302437021.3562012
2020-06-01,BIIB,-3.70797537436263e-05,378365743.3502197
2020-06-01,CBOE,4.627071014235047e-05,62474488.42964172
2020-06-01,CDNS,0.00026012369712974034,168847420.9148407
2020-06-01,CHD,7.74148721093622e-05,106178831.75735474
2020-06-01,CL,-8.540478664489926e-05,291495005.74798584
2020-06-01,CME,-0.00013091526852758786,282433233.0696106
2020-06-01,CPAY,-8.121434167804786e-05,169073398.0255127
2020-06-01,CPRT,4.692313328380146e-05,147216725.7862091
2020-06-01,CRM,0.0007646657604397471,1027800211.9216919
2020-06-01,CSCO,0.002139278913135728,960248972.5902557
2020-06-01,DHR,-0.0002792507074270735,495677932.8031769
2020-06-01,EBAY,0.00044040852555039117,440393840.47489166
2020-06-01,EMR,0.00014063140572070573,192880440.0779724
2020-06-01,ETN,-0.00010722406899431325,175362835.57929993
2020-06-01,EW,-1.3659433538557551e-05,208103229.977417
2020-06-01,EXPE,0.00011405989381287865,295355176.2643814
2020-06-01,FDS,0.00011022467142466187,67935819.06738281
2020-06-01,FFIV,8.325035811761975e-07,111877718.24645996
2020-06-01,FICO,0.00013845496959281217,88577168.91479492
2020-06-01,GEN,-0.0018710694979718642,114031351.52740479
2020-06-01,GILD,-0.0016186540045288762,960934915.6600952
2020-06-01,GPN,0.0002759292038193922,269759402.3925781
2020-06-01,GRMN,0.00014776618468837453,81323911.9052887
2020-06-01,HON,-0.0001616402565956885,535602051.2958145
2020-06-01,HSY,-5.705429668148706e-05,149224145.04089355
2020-06-01,ICE,0.0003146886029750202,247900520.91789246
2020-06-01,IEX,-4.011369768191489e-06,69377440.23742676
2020-06-01,ILMN,0.0006007603128601428,360710627.4259033
2020-06-01,INCY,1.0240318665017886e-05,150642015.32096863
2020-06-01,INTC,0.00032052857633994153,1216318106.5158844
2020-06-01,INTU,0.0003403723355470782,355367868.76678467
2020-06-01,ISRG,0.0002531709545448716,314433997.66845703
2020-06-01,ITW,0.0001492306739130306,209900468.42956543
2020-06-01,IVZ,-6.049996741252248e-05,60627578.7238121
2020-06-01,JKHY,0.00011199185402864151,106980432.86819458
2020-06-01,JNJ,-0.0026230082296518215,966407838.2774353
2020-06-01,KDP,-0.005243058400249276,124427695.21141052
2020-06-01,KEYS,0.0001923022358219814,150619793.9842224
2020-06-01,KO,-0.000603164877784737,775466965.1050568
2020-06-01,LITE,-0.00011135210596012316,117160033.25653076
2020-06-01,LUV,-2.8736514898375365e-05,677927361.11269
2020-06-01,MCD,-0.0008960765660536649,689688117.4057007
2020-06-01,MCO,0.0003544350565053969,208938447.86224365
2020-06-01,MDT,-0.0005303380483534306,503124193.8217163
2020-06-01,META,0.00471544420857084,4329698574.264526
2020-06-01,MMM,-9.960768214141262e-05,477727561.23134995
2020-06-01,MNST,0.00013752347748916243,142578930.0754547
2020-06-01,MPWR,1.0907064889742338e-05,66108701.76773071
2020-06-01,MRK,-0.0005904187874072146,799389280.9619484
2020-06-01,MSCI,-0.00012751044226865004,167623298.47564697
2020-06-01,MSI,-0.00032551958953463663,227204873.5923767
2020-06-01,MTD,0.00015008055405255028,107197525.47912598
2020-06-01,MU,-0.00028083806817552886,982292134.5611572
2020-06-01,NDSN,0.00016256124942565773,54183005.532836914
2020-06-01,NEM,-0.00036709497938871,487450824.3112564
2020-06-01,NOW,0.00011377271008899525,778643178.5831451
2020-06-01,NSC,1.2538877905920141e-05,221309913.24005127
2020-06-01,NTAP,-3.147399966534287e-05,79669074.49550629
2020-06-01,NXPI,-0.0002857537637121722,353784197.03712463
2020-06-01,ORCL,-0.0005925604771379253,465845201.9229889
2020-06-01,PAYX,4.948161882712375e-05,148684248.8494873
2020-06-01,PFE,-0.0012295994916178728,822458308.333561
2020-06-01,PG,-0.002235549846416114,898739985.8024597
2020-06-01,PTC,6.73656988883168e-05,53928282.52296448
2020-06-01,QCOM,-0.00014288790051077312,640262887.1051788
2020-06-01,REGN,0.0010147277057070414,568514347.9797363
2020-06-01,RMD,-1.3467266615149309e-05,93670703.49121094
2020-06-01,ROK,0.000297014798366559,184115089.49890137
2020-06-01,ROL,5.9722617269646755e-06,57443656.28328323
2020-06-01,SNPS,0.00035364723948594703,155338340.14434814
2020-06-01,SPGI,0.000633936481131336,374691258.22058105
2020-06-01,SWKS,0.0002401507637254676,226646568.31932068
2020-06-01,TECH,3.924694695215102e-05,92321509.32617188
2020-06-01,TER,4.433739768970905e-05,128468355.74111938
2020-06-01,TMO,6.246136128216714e-05,454287788.4963989
2020-06-01,TRMB,0.0001042900632108035,50076338.40179443
2020-06-01,TROW,2.0708349546792477e-05,124127484.74273682
2020-06-01,TTWO,0.00017921363774440016,271300052.3223877
2020-06-01,TXN,-0.00025078261072633903,497617838.9942169
2020-06-01,TYL,0.00022521486054376955,109531013.2156372
2020-06-01,UNP,0.00034323247226703685,498052073.3856201
2020-06-01,VEEV,0.00043478774237633386,207323016.5863037
2020-06-01,VRSK,0.0003012626870195138,129157061.88964844
2020-06-01,VRSN,1.818081879650154e-05,117074653.1616211
2020-06-01,VRTX,0.0009297501720458012,496520995.8404541
2020-06-01,ZBH,5.020709344807873e-05,178084533.11966705
2020-06-01,ZBRA,0.00016490208438398306,82485867.0173645
2020-06-01,ZTS,0.00031412954171646315,305039687.73880005
2020-06-30,A,5.756722878363929e-06,133237478.10707092
2020-06-30,ABT,-0.0008581470066383393,527145043.31092834
2020-06-30,ACN,0.0011235021931889771,487727502.8625488
2020-06-30,ADBE,0.003124335459591298,1316269778.692627
2020-06-30,ADI,0.000472666963001132,259051469.3927765
2020-06-30,AKAM,2.555131012210157e-05,187190444.32373047
2020-06-30,ALGN,0.00030040238577834933,237191240.8996582
2020-06-30,ALLE,3.0514024069246744e-05,72599259.80377197
2020-06-30,AMAT,0.000517175618533993,437733061.0366821
2020-06-30,AME,-7.49437873908596e-05,111611528.60565186
2020-06-30,AMGN,0.00046898604956624457,558073194.8974609
2020-06-30,AMT,5.442937954435942e-06,516158487.2192383
2020-06-30,AOS,-9.642289206085106e-06,57852290.88745117
2020-06-30,AZO,-7.174356355212855e-05,248158638.62304688
2020-06-30,BIIB,-0.0009315934930589154,480484207.7407837
2020-06-30,CBOE,-0.0001973239244533868,84205949.95040894
2020-06-30,CDNS,0.00017160021547857384,170324638.02108765
2020-06-30,CHD,7.266765713694013e-05,93630864.75067139
2020-06-30,CL,9.767416375030744e-05,288854800.79307556
2020-06-30,CME,-0.0009733423940498868,408110515.171051
2020-06-30,CPAY,8.558920623216856e-05,232614666.86553955
2020-06-30,CPRT,-4.789933250959517e-05,148473681.13594055
2020-06-30,CRM,0.0014794233617130524,1061396773.3894348
